lead_id,date,channel,device
4225,2026-06-17,Google Ads,Mobile
2196,2026-06-17,Emailing,Tablet
2884,2026-06-17,Organic,Desktop
5045,2026-06-17,LinkedIn,Tablet
2205,2026-06-17,Facebook Ads,Mobile
2661,2026-06-17,Instagram Ads,Desktop
3365,2026-06-17,Organic,Mobile
2025,2026-06-17,Google Ads,Tablet
4138,2026-06-17,Google Ads,Mobile
2901,2026-06-17,Organic,Mobile
409,2026-06-18,Instagram Ads,Mobile
1351,2026-06-18,Instagram Ads,Mobile
3461,2026-06-18,LinkedIn,Desktop
828,2026-06-18,LinkedIn,Desktop
1314,2026-06-18,Organic,Mobile
380,2026-06-18,Facebook Ads,Tablet
2341,2026-06-18,Organic,Mobile
4594,2026-06-18,Google Ads,Desktop
1734,2026-06-18,LinkedIn,Mobile
331,2026-06-18,Google Ads,Desktop
3102,2026-06-18,Emailing,Tablet
3719,2026-06-18,LinkedIn,Desktop
4931,2026-06-18,Facebook Ads,Tablet
4530,2026-06-19,Instagram Ads,Tablet
1024,2026-06-19,LinkedIn,Mobile
377,2026-06-19,Organic,Tablet
4548,2026-06-19,LinkedIn,Mobile
3632,2026-06-19,Organic,Desktop
875,2026-06-19,Organic,Mobile
1247,2026-06-19,Emailing,Desktop
4650,2026-06-19,Emailing,Desktop
1091,2026-06-19,Google Ads,Desktop
1362,2026-06-19,LinkedIn,Tablet
2199,2026-06-19,Facebook Ads,Tablet
1154,2026-06-19,Facebook Ads,Desktop
1579,2026-06-19,Organic,Mobile
4447,2026-06-19,LinkedIn,Mobile
2480,2026-06-19,Instagram Ads,Mobile
3714,2026-06-19,LinkedIn,Mobile
1929,2026-06-19,Instagram Ads,Desktop
712,2026-06-19,Organic,Mobile
985,2026-06-19,Emailing,Tablet
1708,2026-06-20,Emailing,Mobile
1856,2026-06-20,LinkedIn,Desktop
4983,2026-06-20,Emailing,Desktop
3885,2026-06-20,Facebook Ads,Mobile
168,2026-06-20,LinkedIn,Mobile
3779,2026-06-20,LinkedIn,Tablet
1993,2026-06-20,LinkedIn,Desktop
3602,2026-06-20,Emailing,Mobile
3092,2026-06-20,Organic,Mobile
2401,2026-06-20,LinkedIn,Tablet
2082,2026-06-20,Google Ads,Mobile
1395,2026-06-20,Facebook Ads,Desktop
4733,2026-06-20,Facebook Ads,Tablet
4850,2026-06-20,LinkedIn,Mobile
1408,2026-06-20,Organic,Mobile
2221,2026-06-21,Facebook Ads,Mobile
2625,2026-06-21,Organic,Desktop
3231,2026-06-21,Google Ads,Mobile
3427,2026-06-21,Google Ads,Tablet
921,2026-06-21,Google Ads,Mobile
5049,2026-06-21,Facebook Ads,Desktop
2692,2026-06-21,LinkedIn,Tablet
4020,2026-06-21,LinkedIn,Mobile
3651,2026-06-21,Facebook Ads,Desktop
2036,2026-06-21,Google Ads,Tablet
3419,2026-06-21,Facebook Ads,Tablet
4102,2026-06-21,Organic,Tablet
2669,2026-06-21,Emailing,Tablet
3400,2026-06-21,Emailing,Tablet
1629,2026-06-21,LinkedIn,Desktop
3547,2026-06-21,Emailing,Mobile
3576,2026-06-21,Instagram Ads,Mobile
486,2026-06-21,Facebook Ads,Tablet
4390,2026-06-21,LinkedIn,Desktop
2312,2026-06-21,Facebook Ads,Tablet
217,2026-06-21,Google Ads,Desktop
3388,2026-06-21,Instagram Ads,Desktop
4554,2026-06-21,Instagram Ads,Mobile
719,2026-06-22,LinkedIn,Desktop
3060,2026-06-22,Emailing,Desktop
2873,2026-06-22,Google Ads,Desktop
1508,2026-06-22,Emailing,Desktop
3506,2026-06-22,LinkedIn,Mobile
490,2026-06-22,Instagram Ads,Mobile
221,2026-06-22,Organic,Mobile
3923,2026-06-22,Google Ads,Desktop
214,2026-06-22,Organic,Tablet
2806,2026-06-22,Instagram Ads,Tablet
1774,2026-06-22,Google Ads,Mobile
3027,2026-06-22,Google Ads,Desktop
4082,2026-06-22,LinkedIn,Tablet
1647,2026-06-22,Google Ads,Tablet
1577,2026-06-22,Organic,Tablet
2163,2026-06-22,Instagram Ads,Tablet
1105,2026-06-22,Google Ads,Tablet
2989,2026-06-23,LinkedIn,Desktop
4324,2026-06-23,Emailing,Tablet
618,2026-06-23,LinkedIn,Desktop
2653,2026-06-23,LinkedIn,Desktop
808,2026-06-23,Google Ads,Desktop
4717,2026-06-23,Emailing,Desktop
1224,2026-06-23,Organic,Mobile
4425,2026-06-23,Emailing,Desktop
136,2026-06-23,Instagram Ads,Tablet
3642,2026-06-23,LinkedIn,Mobile
372,2026-06-23,Organic,Mobile
371,2026-06-23,Instagram Ads,Desktop
3932,2026-06-23,Google Ads,Desktop
4625,2026-06-23,Google Ads,Desktop
4962,2026-06-23,Facebook Ads,Desktop
631,2026-06-24,Organic,Tablet
1935,2026-06-24,Facebook Ads,Tablet
5040,2026-06-24,Emailing,Mobile
2849,2026-06-24,Facebook Ads,Mobile
4278,2026-06-24,Organic,Tablet
545,2026-06-24,Instagram Ads,Mobile
4646,2026-06-24,LinkedIn,Tablet
1611,2026-06-24,Instagram Ads,Mobile
4740,2026-06-24,Facebook Ads,Tablet
5099,2026-06-25,Facebook Ads,Desktop
1952,2026-06-25,Organic,Desktop
3279,2026-06-25,Google Ads,Mobile
1829,2026-06-25,Instagram Ads,Mobile
4369,2026-06-25,Instagram Ads,Mobile
174,2026-06-25,Facebook Ads,Mobile
3961,2026-06-25,Emailing,Tablet
3475,2026-06-25,Emailing,Mobile
1410,2026-06-25,Facebook Ads,Mobile
4970,2026-06-25,Emailing,Tablet
1211,2026-06-25,Google Ads,Tablet
832,2026-06-25,Facebook Ads,Desktop
479,2026-06-25,Facebook Ads,Desktop
604,2026-06-25,Organic,Tablet
4430,2026-06-25,Emailing,Tablet
3084,2026-06-26,Google Ads,Desktop
1090,2026-06-26,Emailing,Mobile
3614,2026-06-26,Organic,Desktop
4085,2026-06-26,Emailing,Tablet
1007,2026-06-26,Google Ads,Desktop
2241,2026-06-26,Organic,Desktop
781,2026-06-26,Emailing,Mobile
838,2026-06-26,Emailing,Mobile
1971,2026-06-26,LinkedIn,Mobile
227,2026-06-26,Instagram Ads,Tablet
1266,2026-06-26,Google Ads,Desktop
3903,2026-06-26,Emailing,Tablet
1414,2026-06-26,Emailing,Tablet
4157,2026-06-26,Facebook Ads,Desktop
287,2026-06-26,Instagram Ads,Mobile
4874,2026-06-26,Organic,Desktop
3023,2026-06-26,Google Ads,Tablet
3842,2026-06-26,Google Ads,Desktop
1581,2026-06-26,Emailing,Mobile
1770,2026-06-26,Organic,Mobile
4905,2026-06-27,Google Ads,Tablet
4918,2026-06-27,Organic,Tablet
4443,2026-06-27,LinkedIn,Mobile
4316,2026-06-27,Emailing,Mobile
1653,2026-06-27,Facebook Ads,Tablet
3376,2026-06-27,Facebook Ads,Desktop
870,2026-06-27,Emailing,Mobile
3459,2026-06-27,Organic,Desktop
2246,2026-06-27,Facebook Ads,Tablet
2427,2026-06-27,Emailing,Tablet
3877,2026-06-27,Instagram Ads,Mobile
538,2026-06-27,Emailing,Desktop
3919,2026-06-27,Facebook Ads,Desktop
4809,2026-06-27,Google Ads,Tablet
3232,2026-06-28,Facebook Ads,Tablet
3662,2026-06-28,Emailing,Tablet
393,2026-06-28,Facebook Ads,Mobile
1784,2026-06-28,LinkedIn,Desktop
3996,2026-06-28,Google Ads,Tablet
2691,2026-06-28,Google Ads,Mobile
4126,2026-06-28,Facebook Ads,Desktop
3918,2026-06-28,Emailing,Mobile
2481,2026-06-28,Facebook Ads,Mobile
3933,2026-06-28,Emailing,Desktop
4153,2026-06-28,Instagram Ads,Mobile
608,2026-06-28,Emailing,Mobile
2189,2026-06-28,Google Ads,Mobile
2425,2026-06-28,Instagram Ads,Tablet
1665,2026-06-28,Facebook Ads,Mobile
4980,2026-06-28,Organic,Tablet
2757,2026-06-28,Facebook Ads,Tablet
2532,2026-06-29,Organic,Desktop
3707,2026-06-29,Google Ads,Mobile
3791,2026-06-29,Facebook Ads,Mobile
4444,2026-06-29,Facebook Ads,Mobile
4449,2026-06-29,Organic,Tablet
1241,2026-06-29,Instagram Ads,Desktop
4124,2026-06-29,Google Ads,Tablet
3974,2026-06-29,LinkedIn,Tablet
1748,2026-06-29,Instagram Ads,Desktop
3884,2026-06-29,Organic,Desktop
504,2026-06-29,Instagram Ads,Tablet
3259,2026-06-29,Instagram Ads,Tablet
2254,2026-06-29,Instagram Ads,Mobile
1261,2026-06-29,Facebook Ads,Tablet
3497,2026-06-29,LinkedIn,Desktop
2038,2026-06-29,LinkedIn,Tablet
4876,2026-06-30,Organic,Mobile
2250,2026-06-30,Facebook Ads,Tablet
3753,2026-06-30,Facebook Ads,Desktop
3289,2026-06-30,Instagram Ads,Desktop
1841,2026-06-30,LinkedIn,Tablet
163,2026-06-30,Emailing,Mobile
1496,2026-06-30,LinkedIn,Tablet
1130,2026-06-30,Instagram Ads,Tablet
3051,2026-06-30,Google Ads,Mobile
4765,2026-06-30,Emailing,Mobile
2317,2026-06-30,Emailing,Desktop
2601,2026-06-30,Facebook Ads,Tablet
2632,2026-06-30,LinkedIn,Desktop
1044,2026-06-30,Facebook Ads,Mobile
4409,2026-06-30,Google Ads,Desktop
4405,2026-06-30,LinkedIn,Mobile
2354,2026-06-30,Facebook Ads,Tablet
4764,2026-06-30,Organic,Mobile
3860,2026-07-01,Emailing,Desktop
3106,2026-07-01,Google Ads,Desktop
113,2026-07-01,Facebook Ads,Mobile
4542,2026-07-01,Organic,Desktop
1267,2026-07-01,Facebook Ads,Tablet
2348,2026-07-01,Emailing,Desktop
993,2026-07-01,Instagram Ads,Tablet
2072,2026-07-01,Google Ads,Tablet
4244,2026-07-01,Emailing,Mobile
4081,2026-07-01,Google Ads,Mobile
4553,2026-07-01,Instagram Ads,Tablet
817,2026-07-01,Facebook Ads,Tablet
2544,2026-07-02,Emailing,Mobile
266,2026-07-02,Instagram Ads,Tablet
3960,2026-07-02,Google Ads,Mobile
2636,2026-07-02,Facebook Ads,Tablet
3998,2026-07-02,Emailing,Desktop
3822,2026-07-02,Emailing,Desktop
2782,2026-07-02,Facebook Ads,Desktop
4052,2026-07-02,Google Ads,Desktop
1032,2026-07-02,Emailing,Tablet
4757,2026-07-03,LinkedIn,Mobile
2276,2026-07-03,LinkedIn,Tablet
3575,2026-07-03,Instagram Ads,Tablet
2990,2026-07-03,Google Ads,Tablet
3525,2026-07-03,Facebook Ads,Desktop
415,2026-07-03,Google Ads,Tablet
1252,2026-07-03,Emailing,Mobile
625,2026-07-03,Instagram Ads,Desktop
3682,2026-07-03,Facebook Ads,Mobile
3375,2026-07-03,LinkedIn,Mobile
3569,2026-07-03,Organic,Tablet
3306,2026-07-03,Emailing,Desktop
1548,2026-07-03,Emailing,Mobile
3230,2026-07-04,Organic,Tablet
5084,2026-07-04,LinkedIn,Desktop
3194,2026-07-04,Emailing,Tablet
3673,2026-07-04,Google Ads,Desktop
1974,2026-07-04,LinkedIn,Desktop
3929,2026-07-04,Google Ads,Desktop
2711,2026-07-04,Instagram Ads,Desktop
912,2026-07-04,Instagram Ads,Tablet
2063,2026-07-04,Organic,Desktop
1880,2026-07-04,LinkedIn,Mobile
3077,2026-07-04,Organic,Desktop
4478,2026-07-04,LinkedIn,Desktop
4768,2026-07-04,Facebook Ads,Desktop
3767,2026-07-04,Facebook Ads,Mobile
1659,2026-07-04,Emailing,Mobile
4496,2026-07-05,Organic,Tablet
3377,2026-07-05,LinkedIn,Tablet
1959,2026-07-05,Facebook Ads,Desktop
826,2026-07-05,Facebook Ads,Tablet
2080,2026-07-05,Instagram Ads,Mobile
2719,2026-07-05,LinkedIn,Desktop
2882,2026-07-05,Facebook Ads,Mobile
1742,2026-07-05,LinkedIn,Tablet
624,2026-07-05,Organic,Tablet
2264,2026-07-05,Organic,Mobile
4707,2026-07-06,Instagram Ads,Mobile
477,2026-07-06,Facebook Ads,Mobile
3718,2026-07-06,Organic,Tablet
4000,2026-07-06,Emailing,Desktop
5050,2026-07-06,Facebook Ads,Mobile
3498,2026-07-06,Organic,Desktop
1954,2026-07-06,Organic,Mobile
1344,2026-07-06,Facebook Ads,Tablet
1128,2026-07-06,LinkedIn,Tablet
872,2026-07-06,Emailing,Desktop
4005,2026-07-06,Google Ads,Desktop
2643,2026-07-06,Instagram Ads,Mobile
4828,2026-07-06,Instagram Ads,Tablet
2472,2026-07-06,Google Ads,Tablet
1862,2026-07-06,Facebook Ads,Mobile
1507,2026-07-06,LinkedIn,Mobile
2609,2026-07-07,Instagram Ads,Tablet
3804,2026-07-07,Emailing,Mobile
1108,2026-07-07,Facebook Ads,Desktop
4170,2026-07-07,Instagram Ads,Tablet
3609,2026-07-07,Facebook Ads,Tablet
5043,2026-07-07,Facebook Ads,Mobile
2926,2026-07-07,Organic,Desktop
320,2026-07-07,Organic,Tablet
2819,2026-07-07,LinkedIn,Tablet
3018,2026-07-07,Instagram Ads,Mobile
4754,2026-07-07,Google Ads,Mobile
4149,2026-07-08,Facebook Ads,Tablet
353,2026-07-08,Google Ads,Mobile
2758,2026-07-08,Emailing,Mobile
1766,2026-07-08,Facebook Ads,Desktop
4301,2026-07-08,Organic,Tablet
4258,2026-07-08,Emailing,Desktop
1249,2026-07-08,Facebook Ads,Desktop
1237,2026-07-08,LinkedIn,Mobile
637,2026-07-08,Organic,Mobile
4189,2026-07-08,Google Ads,Mobile
2155,2026-07-08,Facebook Ads,Mobile
2141,2026-07-08,Instagram Ads,Tablet
350,2026-07-09,Google Ads,Mobile
1473,2026-07-09,Organic,Tablet
4912,2026-07-09,Facebook Ads,Tablet
2885,2026-07-09,Emailing,Tablet
2334,2026-07-09,Instagram Ads,Tablet
2607,2026-07-09,Instagram Ads,Mobile
652,2026-07-09,LinkedIn,Desktop
3615,2026-07-09,Emailing,Tablet
4721,2026-07-10,LinkedIn,Desktop
992,2026-07-10,Facebook Ads,Mobile
3065,2026-07-10,LinkedIn,Desktop
4867,2026-07-10,LinkedIn,Desktop
452,2026-07-10,Emailing,Mobile
437,2026-07-10,Emailing,Mobile
2345,2026-07-10,Google Ads,Tablet
2274,2026-07-10,Organic,Mobile
2207,2026-07-10,Emailing,Tablet
3383,2026-07-10,Instagram Ads,Desktop
2982,2026-07-10,Organic,Mobile
2145,2026-07-11,Facebook Ads,Desktop
4720,2026-07-11,Facebook Ads,Tablet
497,2026-07-11,LinkedIn,Tablet
4743,2026-07-11,Instagram Ads,Desktop
2482,2026-07-11,Facebook Ads,Mobile
3507,2026-07-11,Organic,Desktop
4670,2026-07-11,LinkedIn,Desktop
4910,2026-07-11,Organic,Desktop
3684,2026-07-11,Emailing,Tablet
2308,2026-07-11,Organic,Desktop
1372,2026-07-11,Facebook Ads,Desktop
3304,2026-07-11,Organic,Desktop
3307,2026-07-11,Organic,Tablet
2240,2026-07-11,Emailing,Tablet
228,2026-07-12,Instagram Ads,Mobile
1223,2026-07-12,Instagram Ads,Mobile
1953,2026-07-12,Instagram Ads,Tablet
1786,2026-07-12,Facebook Ads,Mobile
3597,2026-07-12,Emailing,Desktop
3058,2026-07-12,Organic,Mobile
969,2026-07-12,LinkedIn,Mobile
1674,2026-07-12,Emailing,Tablet
1127,2026-07-12,Organic,Tablet
675,2026-07-12,Emailing,Desktop
3670,2026-07-12,Google Ads,Mobile
3090,2026-07-12,LinkedIn,Mobile
4734,2026-07-12,Google Ads,Tablet
4855,2026-07-12,LinkedIn,Desktop
4621,2026-07-12,Facebook Ads,Desktop
181,2026-07-13,Instagram Ads,Desktop
630,2026-07-13,Google Ads,Desktop
1600,2026-07-13,LinkedIn,Mobile
2298,2026-07-13,Emailing,Desktop
3529,2026-07-13,Google Ads,Desktop
3645,2026-07-13,Google Ads,Tablet
780,2026-07-13,Facebook Ads,Mobile
3096,2026-07-13,Organic,Desktop
2588,2026-07-13,Instagram Ads,Tablet
2598,2026-07-13,Facebook Ads,Desktop
1337,2026-07-13,Emailing,Tablet
4165,2026-07-13,Emailing,Desktop
1773,2026-07-14,LinkedIn,Tablet
1510,2026-07-14,Instagram Ads,Mobile
1250,2026-07-14,Facebook Ads,Desktop
2961,2026-07-14,Emailing,Desktop
4555,2026-07-14,Google Ads,Desktop
1545,2026-07-14,LinkedIn,Desktop
108,2026-07-14,Google Ads,Mobile
1451,2026-07-14,Organic,Tablet
3176,2026-07-14,Organic,Desktop
373,2026-07-14,Instagram Ads,Mobile
614,2026-07-14,LinkedIn,Mobile
4856,2026-07-14,LinkedIn,Mobile
4141,2026-07-14,Emailing,Tablet
1443,2026-07-14,Emailing,Desktop
4056,2026-07-14,LinkedIn,Tablet
1530,2026-07-14,LinkedIn,Mobile
1021,2026-07-14,Google Ads,Desktop
3349,2026-07-15,Instagram Ads,Tablet
568,2026-07-15,LinkedIn,Tablet
2576,2026-07-15,Instagram Ads,Tablet
1553,2026-07-15,Facebook Ads,Mobile
915,2026-07-15,Google Ads,Desktop
1569,2026-07-15,Emailing,Tablet
2176,2026-07-15,LinkedIn,Mobile
1476,2026-07-15,Emailing,Desktop
1341,2026-07-15,Emailing,Mobile
1149,2026-07-15,Instagram Ads,Desktop
3728,2026-07-15,Google Ads,Desktop
4090,2026-07-15,Google Ads,Mobile
1406,2026-07-15,Facebook Ads,Tablet
2287,2026-07-15,Emailing,Tablet
4749,2026-07-16,Organic,Tablet
2079,2026-07-16,Organic,Tablet
216,2026-07-16,Facebook Ads,Mobile
896,2026-07-16,Organic,Tablet
1103,2026-07-16,Facebook Ads,Tablet
1456,2026-07-16,LinkedIn,Tablet
1296,2026-07-16,Organic,Tablet
1161,2026-07-16,LinkedIn,Mobile
4387,2026-07-16,LinkedIn,Desktop
1049,2026-07-16,Facebook Ads,Desktop
2454,2026-07-16,Instagram Ads,Mobile
1982,2026-07-16,LinkedIn,Tablet
4292,2026-07-16,Facebook Ads,Desktop
1259,2026-07-16,Instagram Ads,Desktop
4275,2026-07-16,Organic,Tablet
715,2026-07-16,Emailing,Tablet
3100,2026-07-16,Google Ads,Desktop
2319,2026-07-16,Facebook Ads,Mobile
1423,2026-07-16,Facebook Ads,Desktop
1151,2026-07-17,Google Ads,Mobile
3724,2026-07-17,Instagram Ads,Tablet
2996,2026-07-17,Instagram Ads,Tablet
2012,2026-07-17,Facebook Ads,Mobile
3298,2026-07-17,Organic,Mobile
4718,2026-07-17,Instagram Ads,Desktop
4887,2026-07-17,Emailing,Desktop
4541,2026-07-17,Facebook Ads,Mobile
2412,2026-07-17,Emailing,Desktop
4414,2026-07-17,Facebook Ads,Mobile
655,2026-07-17,Emailing,Tablet
1246,2026-07-18,Google Ads,Tablet
2174,2026-07-18,Google Ads,Mobile
868,2026-07-18,Facebook Ads,Mobile
836,2026-07-18,Google Ads,Mobile
4772,2026-07-18,Emailing,Desktop
484,2026-07-18,Instagram Ads,Mobile
365,2026-07-18,Emailing,Tablet
3216,2026-07-18,Emailing,Desktop
1184,2026-07-18,Emailing,Tablet
1573,2026-07-18,LinkedIn,Tablet
3978,2026-07-18,Organic,Mobile
2582,2026-07-18,Facebook Ads,Tablet
284,2026-07-18,LinkedIn,Desktop
1218,2026-07-18,Emailing,Desktop
2355,2026-07-18,LinkedIn,Desktop
1772,2026-07-18,Facebook Ads,Desktop
4485,2026-07-18,LinkedIn,Tablet
3392,2026-07-18,LinkedIn,Tablet
3486,2026-07-18,Emailing,Mobile
3593,2026-07-19,Organic,Tablet
3278,2026-07-19,Facebook Ads,Tablet
2229,2026-07-19,Emailing,Tablet
2762,2026-07-19,Organic,Desktop
2562,2026-07-19,Facebook Ads,Mobile
1711,2026-07-19,Emailing,Tablet
4796,2026-07-19,Emailing,Desktop
4663,2026-07-19,LinkedIn,Desktop
5024,2026-07-19,Facebook Ads,Desktop
1258,2026-07-19,Emailing,Tablet
2175,2026-07-19,Facebook Ads,Desktop
4570,2026-07-19,Organic,Desktop
2612,2026-07-20,Organic,Desktop
1654,2026-07-20,Instagram Ads,Tablet
2220,2026-07-20,Instagram Ads,Mobile
3182,2026-07-20,Emailing,Tablet
4986,2026-07-20,Facebook Ads,Desktop
3384,2026-07-20,Instagram Ads,Tablet
1203,2026-07-20,Facebook Ads,Mobile
3806,2026-07-20,LinkedIn,Desktop
3850,2026-07-20,Facebook Ads,Desktop
5011,2026-07-20,Organic,Desktop
4362,2026-07-20,Organic,Desktop
3594,2026-07-20,Organic,Mobile
3598,2026-07-21,Organic,Mobile
3985,2026-07-21,Facebook Ads,Desktop
189,2026-07-21,Facebook Ads,Tablet
4117,2026-07-21,Google Ads,Desktop
1145,2026-07-21,LinkedIn,Mobile
1836,2026-07-21,Organic,Mobile
2017,2026-07-21,LinkedIn,Mobile
299,2026-07-21,Google Ads,Tablet
4776,2026-07-21,Facebook Ads,Tablet
4654,2026-07-21,Facebook Ads,Desktop
4960,2026-07-21,LinkedIn,Tablet
1949,2026-07-21,Google Ads,Desktop
2858,2026-07-22,Instagram Ads,Tablet
2495,2026-07-22,LinkedIn,Desktop
3441,2026-07-22,Emailing,Tablet
3435,2026-07-22,Organic,Desktop
590,2026-07-22,Google Ads,Tablet
528,2026-07-22,Instagram Ads,Tablet
381,2026-07-22,Google Ads,Mobile
1221,2026-07-22,Google Ads,Tablet
4209,2026-07-22,Google Ads,Desktop
3493,2026-07-22,Organic,Desktop
4919,2026-07-22,Google Ads,Desktop
4159,2026-07-22,Emailing,Mobile
2530,2026-07-22,Organic,Mobile
3675,2026-07-22,Google Ads,Desktop
2682,2026-07-22,Facebook Ads,Tablet
2775,2026-07-22,Organic,Mobile
2236,2026-07-22,LinkedIn,Tablet
1873,2026-07-23,Google Ads,Mobile
2722,2026-07-23,Facebook Ads,Mobile
2973,2026-07-23,LinkedIn,Mobile
2610,2026-07-23,Facebook Ads,Tablet
2337,2026-07-23,Emailing,Desktop
219,2026-07-23,Google Ads,Tablet
329,2026-07-23,Google Ads,Tablet
1006,2026-07-23,Google Ads,Desktop
3326,2026-07-23,Emailing,Mobile
746,2026-07-23,Organic,Desktop
2363,2026-07-23,Google Ads,Mobile
574,2026-07-23,Organic,Tablet
4623,2026-07-23,Instagram Ads,Mobile
4118,2026-07-24,Emailing,Tablet
2971,2026-07-24,Instagram Ads,Desktop
1412,2026-07-24,Google Ads,Mobile
1023,2026-07-24,Organic,Desktop
3247,2026-07-24,LinkedIn,Mobile
1331,2026-07-24,Instagram Ads,Mobile
859,2026-07-24,LinkedIn,Mobile
3360,2026-07-24,Emailing,Desktop
3851,2026-07-24,Instagram Ads,Tablet
1886,2026-07-24,Instagram Ads,Mobile
154,2026-07-24,Google Ads,Mobile
2214,2026-07-24,LinkedIn,Desktop
1700,2026-07-24,Instagram Ads,Mobile
732,2026-07-24,Instagram Ads,Mobile
506,2026-07-24,Instagram Ads,Mobile
998,2026-07-25,Organic,Desktop
4706,2026-07-25,Instagram Ads,Desktop
3880,2026-07-25,Google Ads,Tablet
1618,2026-07-25,Emailing,Tablet
4618,2026-07-25,LinkedIn,Desktop
304,2026-07-25,Facebook Ads,Tablet
2821,2026-07-25,Emailing,Tablet
4666,2026-07-25,Google Ads,Mobile
3492,2026-07-25,Facebook Ads,Tablet
5072,2026-07-25,Facebook Ads,Tablet
4323,2026-07-25,Organic,Mobile
3605,2026-07-25,Organic,Desktop
695,2026-07-25,Organic,Mobile
954,2026-07-25,Facebook Ads,Tablet
298,2026-07-25,LinkedIn,Mobile
772,2026-07-25,LinkedIn,Mobile
292,2026-07-25,Emailing,Mobile
5096,2026-07-25,LinkedIn,Mobile
4042,2026-07-25,Organic,Tablet
222,2026-07-25,Emailing,Desktop
586,2026-07-26,Emailing,Tablet
2526,2026-07-26,Google Ads,Desktop
4224,2026-07-26,Google Ads,Mobile
2118,2026-07-26,Google Ads,Tablet
1048,2026-07-26,Organic,Desktop
846,2026-07-26,Organic,Mobile
293,2026-07-26,Google Ads,Tablet
1457,2026-07-26,Emailing,Mobile
1660,2026-07-26,Organic,Mobile
3495,2026-07-26,LinkedIn,Desktop
2457,2026-07-27,Google Ads,Desktop
502,2026-07-27,Organic,Mobile
3026,2026-07-27,Instagram Ads,Desktop
3872,2026-07-27,Emailing,Desktop
4438,2026-07-27,Emailing,Desktop
2333,2026-07-27,Facebook Ads,Desktop
1882,2026-07-27,Organic,Tablet
3389,2026-07-27,Instagram Ads,Tablet
4076,2026-07-28,Organic,Mobile
3841,2026-07-28,Emailing,Mobile
4888,2026-07-28,Organic,Tablet
468,2026-07-28,Instagram Ads,Desktop
669,2026-07-28,LinkedIn,Mobile
2208,2026-07-28,LinkedIn,Mobile
849,2026-07-28,LinkedIn,Mobile
3107,2026-07-28,Emailing,Desktop
2113,2026-07-28,Emailing,Tablet
509,2026-07-28,Instagram Ads,Desktop
2672,2026-07-28,LinkedIn,Tablet
554,2026-07-28,Organic,Mobile
2103,2026-07-28,Emailing,Tablet
2902,2026-07-29,Google Ads,Mobile
3437,2026-07-29,Instagram Ads,Mobile
205,2026-07-29,Organic,Desktop
1468,2026-07-29,Organic,Tablet
251,2026-07-29,Facebook Ads,Desktop
4917,2026-07-29,Emailing,Desktop
4703,2026-07-29,Emailing,Tablet
886,2026-07-29,Emailing,Tablet
144,2026-07-29,LinkedIn,Desktop
2292,2026-07-29,Instagram Ads,Desktop
5037,2026-07-29,Emailing,Desktop
3453,2026-07-29,Instagram Ads,Desktop
4571,2026-07-29,LinkedIn,Tablet
2184,2026-07-29,LinkedIn,Desktop
3852,2026-07-29,Facebook Ads,Mobile
4394,2026-07-29,LinkedIn,Desktop
4903,2026-07-29,Emailing,Tablet
2573,2026-07-29,LinkedIn,Desktop
2421,2026-07-29,LinkedIn,Mobile
3742,2026-07-29,Google Ads,Mobile
2352,2026-07-30,Organic,Desktop
5000,2026-07-30,Instagram Ads,Mobile
2310,2026-07-30,Emailing,Desktop
2724,2026-07-30,Emailing,Desktop
4334,2026-07-30,Organic,Desktop
607,2026-07-30,Google Ads,Tablet
3760,2026-07-30,LinkedIn,Tablet
3203,2026-07-31,LinkedIn,Mobile
3292,2026-07-31,Facebook Ads,Mobile
1038,2026-07-31,LinkedIn,Tablet
374,2026-07-31,LinkedIn,Mobile
937,2026-07-31,Google Ads,Tablet
1461,2026-07-31,Organic,Desktop
343,2026-07-31,Instagram Ads,Desktop
4827,2026-07-31,LinkedIn,Tablet
2452,2026-07-31,Google Ads,Mobile
4003,2026-07-31,Instagram Ads,Tablet
1054,2026-07-31,Instagram Ads,Tablet
4628,2026-07-31,Facebook Ads,Mobile
5016,2026-08-01,LinkedIn,Desktop
1097,2026-08-01,Emailing,Desktop
2483,2026-08-01,Organic,Tablet
2855,2026-08-01,Organic,Desktop
4217,2026-08-01,Organic,Desktop
4959,2026-08-01,Facebook Ads,Mobile
2201,2026-08-01,Organic,Desktop
3987,2026-08-01,Instagram Ads,Desktop
1119,2026-08-01,LinkedIn,Desktop
2936,2026-08-02,Emailing,Desktop
1763,2026-08-02,Google Ads,Tablet
5030,2026-08-02,Emailing,Tablet
2943,2026-08-02,Facebook Ads,Desktop
1955,2026-08-02,Google Ads,Tablet
4245,2026-08-02,Instagram Ads,Desktop
2306,2026-08-02,LinkedIn,Tablet
2954,2026-08-02,Emailing,Desktop
926,2026-08-02,Facebook Ads,Mobile
156,2026-08-03,Emailing,Mobile
914,2026-08-03,Organic,Tablet
3055,2026-08-03,LinkedIn,Desktop
3737,2026-08-03,Facebook Ads,Mobile
4820,2026-08-03,Organic,Tablet
3584,2026-08-03,Facebook Ads,Mobile
1787,2026-08-03,Organic,Tablet
4534,2026-08-03,Organic,Desktop
716,2026-08-03,Instagram Ads,Desktop
3242,2026-08-03,Instagram Ads,Desktop
900,2026-08-03,Organic,Tablet
1349,2026-08-03,Facebook Ads,Tablet
908,2026-08-04,Organic,Tablet
1116,2026-08-04,Emailing,Tablet
